chin_length,directory_name,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
2,9,2,2,0,0,0,1,8,3,0,1,1,3,14,cs9081333978615661723.png,11,0,54,7
2,9,0,0,2,0,0,0,0,3,0,0,1,5,7,cs9081546963628734481.png,11,5,107,3
1,9,0,0,1,1,1,1,0,3,1,2,10,4,14,cs9081924372723410479.png,11,4,27,7
0,9,0,0,2,0,0,0,11,1,1,2,3,3,4,cs9082217387667995405.png,1,1,61,0
0,9,1,0,0,1,0,1,10,2,1,2,10,4,3,cs9082897949474854611.png,6,3,45,9
2,9,2,4,1,0,1,2,5,0,0,1,10,2,2,cs9083087888636674930.png,11,1,31,6
2,9,0,0,2,1,1,2,8,1,1,0,8,5,5,cs908511836034472938.png,11,5,47,0
2,9,1,4,2,1,1,2,3,0,0,1,1,0,12,cs908521582820743345.png,11,2,47,4
0,9,2,2,1,1,0,0,3,1,1,0,5,1,14,cs9086838102046401298.png,11,1,5,6
2,9,0,3,1,1,1,1,2,2,0,2,1,2,14,cs9090068878911082738.png,11,3,110,0
0,9,2,0,0,0,0,1,6,1,1,0,8,0,14,cs9090511640607374051.png,11,1,43,9
1,9,0,2,0,0,1,0,2,1,1,1,1,2,11,cs909251187144653241.png,11,5,69,0
0,9,2,2,2,0,0,2,11,3,1,0,3,2,4,cs9093038165836193915.png,11,4,34,0
1,9,1,1,2,0,0,0,7,0,1,2,3,1,2,cs9094652106542805004.png,11,3,42,0
1,9,1,4,2,0,0,1,2,3,1,0,10,4,12,cs9094699347114567802.png,1,1,6,0
2,9,1,3,2,1,1,1,3,1,1,1,10,3,14,cs9095207539356003410.png,11,2,41,7
1,9,1,0,2,0,1,2,7,2,0,1,8,2,10,cs9100626099611316074.png,11,5,1,3
2,9,1,4,1,1,0,1,3,2,1,2,10,5,0,cs9102051461395889665.png,11,0,9,4
1,9,1,4,2,0,0,0,3,1,1,1,8,6,14,cs9102702999407299987.png,11,4,4,9
1,9,2,2,2,1,1,0,10,2,1,0,1,5,6,cs9103218140525346378.png,11,6,57,0
0,9,2,4,2,1,1,0,10,2,0,1,5,6,10,cs9104910937141752120.png,11,3,1,0
2,9,0,0,0,0,1,0,7,2,1,2,5,6,14,cs9109242703827545299.png,11,4,79,7
2,9,1,4,1,0,0,2,12,3,0,1,1,1,6,cs9110156742938719958.png,6,2,78,0
1,9,2,4,2,0,1,0,5,2,1,0,5,1,0,cs911101079711576843.png,11,4,35,0
2,9,1,1,0,1,0,0,13,3,0,0,3,4,14,cs9112239167365059717.png,1,2,67,6
1,9,1,0,1,1,0,1,4,0,0,0,1,5,9,cs9112681223831893283.png,6,5,36,3
2,9,0,0,2,1,1,0,8,0,0,2,8,0,2,cs9113817478233567777.png,11,2,76,6
2,9,1,4,2,1,1,2,11,3,0,0,3,4,14,cs9114506103830362899.png,6,0,38,4
2,9,1,0,0,0,1,0,0,1,0,1,8,0,4,cs911549992283631889.png,6,2,92,6
0,9,2,4,0,0,0,1,1,1,1,1,5,6,14,cs911631558528898471.png,11,0,95,0
1,9,0,1,0,1,0,1,4,3,1,0,10,5,6,cs9118158879856851237.png,11,3,105,9
1,9,2,2,2,0,0,0,13,1,1,1,10,1,8,cs9118303733624052151.png,11,2,90,0
1,9,2,3,2,0,0,2,3,1,1,1,10,6,10,cs9119407610606635703.png,11,0,31,4
2,9,1,3,1,0,0,2,0,2,0,0,10,1,6,cs9120038319795304864.png,11,1,99,3
0,9,2,4,0,0,0,2,0,3,1,1,5,2,6,cs9120407233205079172.png,11,1,85,6
0,9,2,2,2,1,0,0,2,2,0,1,10,6,14,cs9121604241123610472.png,11,3,0,6
0,9,2,3,0,1,0,0,4,3,0,1,3,2,10,cs9121724503735988738.png,11,1,98,6
1,9,2,4,1,0,1,2,3,2,0,2,1,0,9,cs9122107985404998095.png,11,2,59,3
0,9,2,2,2,1,0,0,8,3,1,2,10,3,12,cs9122617080260801138.png,11,5,30,0
1,9,1,4,0,0,1,2,6,3,1,1,1,5,14,cs9122936352633262939.png,11,5,103,3
0,9,0,4,1,0,1,2,0,2,0,1,5,2,9,cs9123730634435514273.png,6,0,62,9
2,9,0,2,0,0,0,0,8,0,1,1,1,0,9,cs9125235583693146417.png,11,5,93,7
2,9,1,0,2,0,0,1,6,0,1,1,3,2,12,cs912553012956794665.png,1,1,61,4
1,9,1,0,0,0,1,2,7,3,0,0,10,6,14,cs91255623042311904.png,11,5,27,9
2,9,2,4,2,1,1,2,8,0,0,2,3,0,14,cs9125806980512699944.png,11,2,47,6
0,9,0,4,0,1,0,0,4,0,0,1,8,4,14,cs9130128204442220369.png,11,4,57,7
2,9,2,3,1,0,1,2,7,3,1,0,3,2,1,cs9131063187783777405.png,11,2,49,4
1,9,1,4,0,0,0,1,6,2,0,2,5,1,10,cs9131151245221069716.png,11,3,93,7
2,9,0,2,0,1,1,0,13,1,1,2,3,5,7,cs9132364823149119121.png,11,1,10,7
2,9,1,4,1,0,0,2,4,2,0,2,8,5,0,cs913272631222840429.png,11,0,8,7
2,9,1,3,1,1,0,1,10,2,1,1,10,1,7,cs9133492332097268762.png,11,1,4,4
2,9,0,3,2,0,0,0,4,3,0,0,1,3,9,cs9134398904698354901.png,11,2,57,3
0,9,0,4,1,0,0,1,0,3,1,2,1,2,3,cs9134844490499165266.png,11,2,44,4
2,9,2,3,2,0,0,2,9,3,0,2,8,3,0,cs9135697777538862791.png,11,6,76,4
0,9,0,3,2,0,1,2,12,1,1,0,8,1,14,cs9137013601548274451.png,11,6,102,4
0,9,2,2,2,1,1,2,5,2,0,0,3,1,14,cs9139621438629981180.png,11,5,17,0
0,9,1,0,2,1,0,1,9,1,1,1,10,0,10,cs9139920831809344773.png,11,0,55,4
1,9,2,2,2,0,1,2,1,2,0,1,1,6,10,cs9140267413847525964.png,11,1,8,0
0,9,2,2,2,1,0,0,2,3,0,2,1,1,0,cs9140955441853229950.png,11,0,82,4
2,9,2,1,0,1,1,1,8,0,0,2,1,1,3,cs9141078972495449239.png,11,2,63,3
1,9,1,4,1,1,1,0,5,1,0,1,5,2,10,cs9141366072756832810.png,11,3,84,3
1,9,1,3,2,1,0,2,8,3,1,1,5,4,0,cs9141379796473180866.png,11,3,85,9
0,9,1,2,0,1,0,0,11,2,0,1,10,6,3,cs9141620866170371600.png,1,5,0,6
2,9,0,4,2,0,1,1,4,1,0,1,10,0,3,cs9142885001050277313.png,1,2,32,3
2,9,0,3,1,1,1,1,9,3,1,2,3,1,14,cs9143777328984274692.png,11,5,12,9
2,9,2,2,0,0,1,2,6,3,1,0,1,1,5,cs9144135400362871748.png,1,1,52,9
2,9,2,3,0,0,1,1,6,0,0,1,10,0,14,cs9144765582895458076.png,11,5,20,4
2,9,0,3,0,0,0,0,13,1,0,2,5,0,3,cs9145123471184249163.png,11,5,21,0
1,9,0,4,1,1,0,1,7,2,0,0,5,4,2,cs9146153900124961962.png,11,5,14,4
0,9,2,1,0,1,0,1,1,3,0,0,1,5,3,cs9146220151750366408.png,11,1,14,7
2,9,2,0,0,0,0,2,12,2,0,0,8,4,14,cs9147838058367049966.png,11,6,96,7
2,9,1,2,2,0,1,0,12,3,1,0,5,1,14,cs9148300361580642403.png,11,3,77,3
2,9,0,4,0,1,0,0,4,1,1,0,1,1,14,cs9149625722614511208.png,1,1,81,6
1,9,1,0,1,1,0,2,7,0,1,2,10,2,12,cs9149671454995830787.png,11,0,17,9
0,9,0,0,2,0,1,2,11,0,0,1,1,0,14,cs9150121240090364457.png,11,6,80,4
2,9,0,2,1,1,1,2,8,0,1,2,3,6,14,cs9152756756774047515.png,11,5,26,0
2,9,0,1,1,1,0,2,2,3,0,2,1,1,10,cs9155324127339694652.png,11,2,48,6
2,9,2,4,0,0,1,0,4,0,1,1,5,2,10,cs9155868340828149216.png,11,3,50,4
2,9,0,4,0,1,1,0,5,2,1,2,1,1,0,cs915591697235923435.png,1,0,72,0
2,9,2,3,1,0,0,0,7,3,1,2,5,5,14,cs9157854197529746524.png,11,5,30,9
0,9,2,1,1,1,0,0,11,0,0,0,5,3,14,cs9157854686335044207.png,11,2,21,6
2,9,2,0,1,0,1,1,1,3,1,1,5,4,2,cs9158105424415523929.png,11,2,0,0
1,9,0,3,0,0,0,2,4,0,0,1,5,6,14,cs915828462898411503.png,11,5,5,3
1,9,2,0,1,1,1,0,1,0,1,1,5,5,2,cs9158386673667770374.png,6,4,55,4
1,9,0,3,0,1,1,0,5,2,1,1,5,3,14,cs9158628414287386970.png,11,2,15,9
0,9,1,2,2,0,0,0,6,3,0,1,10,0,14,cs9159310578009046424.png,11,3,44,9
0,9,2,4,1,1,1,2,8,2,1,2,10,3,14,cs915950034757484464.png,11,5,75,0
1,9,0,4,0,0,0,2,12,0,0,1,10,4,14,cs9160988550518465624.png,11,2,95,7
2,9,0,4,2,0,1,0,2,0,0,2,5,0,14,cs9161521200729351649.png,11,2,97,9
0,9,0,2,1,1,1,1,1,3,1,2,3,6,5,cs9161849311612477543.png,11,0,39,9
2,9,2,3,0,1,0,0,4,1,0,1,3,6,13,cs9162153566414951737.png,11,2,55,3
1,9,2,4,2,0,1,2,6,3,1,2,10,5,0,cs9162967658049040980.png,11,5,21,3
0,9,0,1,1,1,0,1,0,0,0,2,1,5,8,cs9164889329652446339.png,11,4,69,6
2,9,2,3,1,1,1,0,2,3,0,1,10,0,14,cs9165025216986481894.png,11,4,99,4
1,9,0,1,1,0,0,1,2,0,0,2,5,2,0,cs9165456235498318383.png,11,5,66,9
1,9,0,3,0,0,0,2,7,3,1,0,1,5,14,cs916614681247429614.png,11,2,103,3
1,9,0,0,1,0,0,1,4,0,0,0,10,2,0,cs9168223427470106706.png,11,5,41,7
2,9,1,2,0,1,1,2,2,0,0,0,10,6,1,cs9168627333708777770.png,11,3,60,6
1,9,1,4,1,0,0,2,8,2,1,1,3,5,14,cs9169651617482132687.png,11,2,29,6
2,9,0,2,0,1,0,2,4,3,1,2,10,3,14,cs9169934996159114079.png,11,4,31,0
0,9,0,2,1,1,0,2,0,0,0,1,3,5,14,cs9170582802849511903.png,11,3,92,0
1,9,0,0,0,1,0,0,1,0,1,2,1,3,14,cs9170609445816453022.png,11,6,106,7
1,9,0,1,1,1,0,0,11,3,1,2,10,0,14,cs917150883578401276.png,11,3,14,4
2,9,2,0,0,0,1,0,5,1,0,1,8,5,14,cs9171830380410882058.png,11,5,68,0
2,9,1,1,1,0,1,2,8,3,0,1,8,1,14,cs9172008959420669876.png,11,2,81,3
0,9,2,1,2,0,1,2,13,3,1,1,3,3,13,cs9172249962790344446.png,11,2,71,0
1,9,1,0,0,1,1,1,11,2,0,1,10,1,0,cs9172579789184535916.png,11,3,84,3
2,9,1,3,2,1,0,1,4,2,0,2,10,1,5,cs9174757894177435543.png,6,1,8,6
1,9,1,1,1,1,0,0,4,1,1,1,10,3,14,cs9175138292258215958.png,11,6,50,3
0,9,2,2,0,0,0,2,11,2,0,2,5,6,14,cs9175501508280876268.png,11,0,63,0
2,9,2,2,1,1,1,2,9,2,1,0,3,2,8,cs9175526735091954390.png,11,6,107,3
0,9,0,3,0,0,0,0,2,2,1,0,10,6,9,cs917801839587065887.png,11,4,61,0
0,9,2,2,0,1,0,1,5,0,1,1,10,5,14,cs9179559689200376258.png,11,3,62,9
0,9,2,3,2,1,1,0,9,1,1,1,10,0,12,cs9181055404107445931.png,11,0,77,3
2,9,2,1,2,0,1,1,11,2,1,1,10,0,12,cs9181381365582534942.png,11,6,19,6
0,9,2,3,0,1,0,2,12,1,0,0,5,3,14,cs9181789339769202521.png,11,1,8,4
0,9,1,2,1,1,1,0,10,2,1,1,3,0,14,cs9181801328827748377.png,11,1,23,4
1,9,0,2,2,1,0,0,13,0,1,2,10,4,9,cs9185873685976116420.png,11,6,110,7
2,9,1,0,1,0,0,0,0,3,1,1,10,0,4,cs9186321467955721873.png,11,4,39,0
2,9,1,4,1,0,1,1,5,1,1,1,8,5,14,cs9186859180365206653.png,11,0,38,9
2,9,2,2,0,0,0,1,10,2,1,1,10,2,14,cs9187235839338190605.png,11,4,18,3
2,9,0,0,2,1,1,1,13,3,0,1,5,1,14,cs9188149116290137460.png,11,3,4,0
2,9,0,1,2,0,0,0,4,1,0,1,10,1,14,cs9188404797461059869.png,6,4,22,0
2,9,1,0,2,1,0,1,0,2,0,1,1,4,14,cs9190173137043953249.png,11,6,10,0
0,9,0,3,0,0,0,2,1,1,0,2,8,4,9,cs919098772924324144.png,11,2,53,3
1,9,1,2,0,1,0,1,7,2,0,0,5,6,14,cs9194197983946874492.png,11,4,103,3
0,9,0,0,0,1,0,1,0,3,0,1,10,5,14,cs9194902693579833539.png,11,6,17,4
2,9,0,4,2,1,0,1,11,3,1,2,1,1,8,cs9195375637592498439.png,11,6,64,4
2,9,0,2,0,1,1,0,1,3,1,2,10,5,14,cs9195596898896268928.png,11,4,89,9
0,9,2,0,1,1,0,0,12,1,0,0,10,6,14,cs9198243673258449266.png,11,0,32,6
2,9,0,4,1,1,0,1,13,0,1,0,10,0,14,cs9199171234496642380.png,11,4,71,3
1,9,1,3,0,1,1,0,5,0,1,1,5,3,1,cs9201212674671687151.png,11,0,77,6
2,9,1,2,1,0,0,2,9,1,0,2,5,6,14,cs9201337075992545316.png,11,5,14,9
2,9,2,3,1,0,0,1,11,3,0,2,1,4,14,cs9201507145090813333.png,11,3,82,7
1,9,1,1,2,1,1,1,5,3,1,1,8,0,14,cs9203412849850600066.png,11,1,36,3
1,9,1,3,1,0,1,1,13,3,1,0,3,2,7,cs9204190341095461870.png,11,2,8,9
1,9,1,2,0,1,1,2,2,2,1,1,3,6,11,cs9206021800132973567.png,11,6,42,7
2,9,2,4,1,1,0,2,10,3,1,0,10,0,14,cs920852671705185772.png,11,2,38,9
0,9,2,1,2,0,0,0,11,0,1,2,10,4,3,cs9208833449190165087.png,11,0,73,0
2,9,0,0,1,0,0,1,8,3,0,2,3,4,13,cs9211674577305702991.png,6,6,2,6
1,9,2,4,0,1,0,0,11,1,1,2,8,4,8,cs9211965005570942172.png,11,5,30,6
2,9,1,1,1,1,0,0,3,1,1,2,8,5,14,cs9213243269301968636.png,11,2,24,7
1,9,0,0,2,1,0,2,13,0,1,2,5,6,14,cs9213805548903625765.png,11,1,34,7
1,9,0,4,2,1,0,1,5,3,0,2,5,2,5,cs9214116793485505695.png,11,2,100,9
2,9,0,0,2,1,1,0,10,1,0,0,8,1,11,cs9214370162198928501.png,6,6,25,9
2,9,2,0,2,1,1,1,2,0,0,1,1,1,14,cs9216818591377860968.png,11,1,3,7
0,9,1,0,2,0,0,1,1,0,1,0,1,1,4,cs9218443869647224315.png,11,2,68,7
1,9,1,3,1,0,1,1,4,2,1,1,5,3,11,cs9219769797060589901.png,11,5,82,4
1,9,1,4,0,0,1,1,0,0,1,1,3,0,6,cs9220582641271933775.png,11,1,88,4
2,9,1,4,2,1,1,1,7,0,0,2,8,1,14,cs9223717827121647367.png,11,4,93,4
2,9,1,2,1,0,1,1,9,2,1,1,1,2,4,cs9224111989042887665.png,11,5,72,6
0,9,1,1,1,0,0,1,13,2,1,1,3,6,0,cs9227034082745438502.png,11,0,83,4
2,9,1,0,0,1,1,0,4,1,0,2,3,0,1,cs9227090407544379809.png,11,5,56,3
1,9,1,3,1,1,0,2,12,1,0,0,10,6,14,cs9228239533971796667.png,11,2,90,3
0,9,2,0,2,1,1,2,3,3,0,1,10,0,14,cs9229614482237381485.png,11,6,65,0
1,9,0,2,0,0,0,1,6,3,1,1,5,1,3,cs9230990174067053350.png,11,1,25,7
1,9,0,0,0,0,1,2,2,2,1,2,10,3,14,cs9232649737171922986.png,11,3,98,7
0,9,2,4,2,1,1,2,12,3,1,1,1,0,14,cs9233521107568096314.png,11,2,81,6
1,9,2,3,2,1,0,0,8,3,1,2,8,0,10,cs9233777752601035324.png,11,5,68,7
0,9,0,2,0,1,0,2,5,1,0,1,1,2,14,cs9234068106381528744.png,11,6,51,0
2,9,0,2,2,1,1,1,5,2,0,1,3,0,14,cs9234304093350112279.png,11,3,20,4
0,9,0,1,2,0,0,1,1,1,0,2,5,2,1,cs9239436088868985487.png,11,1,72,7
0,9,0,1,2,0,1,2,1,0,1,0,8,0,9,cs9240209852704880085.png,11,1,9,3
1,9,2,4,2,1,1,0,2,2,0,0,8,0,1,cs9240662851393367120.png,11,6,14,4
2,9,1,3,0,1,0,1,9,2,0,2,1,4,0,cs9242996991614141095.png,11,2,101,6
0,9,0,4,1,0,1,0,8,3,0,2,1,5,1,cs9243791274208387689.png,11,2,81,9
0,9,1,0,2,1,0,2,8,3,0,1,10,3,3,cs9243957903362916314.png,11,5,65,3
1,9,0,2,0,0,0,0,5,1,1,1,5,3,9,cs9243992095529548774.png,11,0,83,4
1,9,0,1,0,0,0,2,7,2,1,1,5,1,14,cs9244243329937797024.png,11,4,37,9
1,9,0,1,2,0,1,2,10,1,1,2,5,3,9,cs9246243966378650037.png,11,5,80,9
2,9,0,0,0,0,0,2,4,1,0,1,5,3,14,cs9246900635600544142.png,11,2,20,4
0,9,2,1,1,0,1,2,5,3,0,2,8,6,14,cs9248583244250285694.png,11,3,15,0
2,9,0,3,2,0,0,0,6,3,1,2,8,4,3,cs9249149378130237876.png,11,2,27,9
2,9,1,0,1,0,1,2,8,2,0,0,8,2,12,cs9249450707233580891.png,11,4,100,4
1,9,2,2,2,1,1,2,10,3,0,2,10,0,9,cs9249653152630319906.png,11,5,41,4
2,9,2,2,2,0,0,2,2,3,0,0,10,2,14,cs9250237702810344489.png,11,2,65,6
0,9,2,4,1,1,0,0,10,1,1,2,8,3,14,cs9254433498187412481.png,11,0,57,4
0,9,1,0,1,0,1,1,7,3,0,1,10,3,14,cs9254950103070648967.png,11,4,45,3
2,9,2,0,2,0,1,1,5,3,0,0,3,4,0,cs9256260998879822582.png,11,6,110,3
0,9,0,1,2,0,0,1,13,1,1,0,3,1,14,cs9257204672375748799.png,11,3,6,6
0,9,0,3,0,1,1,1,2,2,0,2,1,5,14,cs9258030044053835053.png,11,6,35,0
1,9,1,3,1,1,0,0,12,3,0,2,3,4,13,cs9258892885317044430.png,11,1,34,0
0,9,1,3,1,1,1,2,2,3,1,0,5,2,14,cs9260570826262724772.png,11,4,28,3
1,9,2,2,1,1,0,2,11,2,0,1,3,0,10,cs9260607319437926103.png,11,4,59,3
2,9,1,1,2,0,1,1,4,0,0,2,8,4,14,cs9262098580890565638.png,11,5,25,4
0,9,2,0,0,1,1,1,7,1,1,1,10,0,14,cs9262195119361524353.png,11,6,59,9
1,9,0,4,1,1,0,0,5,0,1,0,5,1,7,cs9262789716599430153.png,11,3,4,3
1,9,1,2,0,0,0,2,1,3,1,1,3,5,14,cs9267140811500916645.png,1,6,6,9
2,9,0,4,2,1,0,1,1,2,0,2,5,3,1,cs9267374251389278492.png,11,1,90,9
1,9,2,1,1,0,1,0,2,2,0,0,1,2,5,cs9267699130948859496.png,1,0,23,0
2,9,0,3,0,1,0,0,11,1,0,1,10,4,11,cs9270782755221689819.png,11,0,57,6
2,9,2,1,2,1,0,0,6,2,1,1,5,3,14,cs9272406530846142324.png,11,5,59,3
2,9,1,3,1,0,0,2,6,3,1,0,8,0,13,cs9277214354151603588.png,6,3,78,0
0,9,2,3,0,1,1,0,9,3,1,0,10,2,6,cs9279647173405094826.png,11,6,50,6
0,9,2,3,0,0,1,2,11,2,1,1,10,5,14,cs9279733329756794356.png,6,4,8,7
2,9,1,2,1,0,1,0,2,1,1,2,5,6,2,cs9281358771836300454.png,11,2,50,7
0,9,1,2,2,0,0,0,12,2,0,0,10,3,1,cs9282062162961832043.png,11,2,2,4
1,9,2,3,0,0,1,2,2,1,0,2,1,2,14,cs9282487483967358821.png,11,5,7,4
0,9,2,3,2,1,1,2,1,1,0,2,5,3,3,cs9283450356455210600.png,11,4,84,6
0,9,1,3,2,0,0,0,3,1,0,0,3,2,8,cs9283452186066058462.png,11,4,89,3
1,9,0,0,1,0,1,1,9,1,1,1,8,0,3,cs9283542509306737362.png,11,1,88,7
2,9,2,2,0,1,1,2,9,3,0,0,3,6,6,cs9284105868611063296.png,11,4,40,4
0,9,0,0,1,1,1,1,5,1,1,1,10,5,4,cs9284199036824617088.png,11,4,51,0
2,9,2,1,0,0,1,1,6,0,1,1,3,5,3,cs9284809659867946530.png,6,0,13,3
2,9,0,2,2,0,0,2,2,2,0,0,3,4,13,cs928561188352222105.png,11,3,2,0
1,9,1,0,2,0,1,0,8,0,1,2,1,3,14,cs9286709247999427656.png,11,2,31,0
0,9,0,3,0,0,1,2,3,2,0,1,1,1,2,cs9286966350740509613.png,11,2,36,3
2,9,1,2,0,0,1,1,1,0,0,1,5,0,3,cs928804087934760329.png,11,5,59,6
0,9,0,0,0,0,1,2,1,2,1,1,10,2,14,cs9289826858768955749.png,11,2,93,0
1,9,0,1,1,0,1,1,7,1,1,1,5,4,7,cs9291121614198639502.png,11,4,91,3
0,9,2,0,2,0,1,1,13,0,0,2,1,2,14,cs9291192644154060550.png,11,0,105,9
0,9,0,1,0,1,0,0,7,0,0,2,8,1,14,cs929475123486201811.png,11,5,90,3
1,9,0,0,2,1,1,1,6,1,1,1,8,1,14,cs9296720546785695007.png,11,6,58,7
1,9,2,2,1,0,0,2,4,2,0,0,1,3,9,cs9297382442959865709.png,11,6,40,9
2,9,1,0,2,1,0,1,7,3,1,2,1,3,14,cs9297568389536513996.png,11,0,100,4
1,9,2,2,0,0,1,2,2,2,0,2,10,0,5,cs9298221072447441215.png,1,2,41,0
1,9,1,0,2,1,1,2,8,0,0,0,8,5,1,cs9299445083918096047.png,11,4,105,0
1,9,0,4,1,1,1,1,10,0,0,0,5,2,14,cs9299461605017826444.png,11,3,54,9
1,9,1,2,0,0,0,1,13,3,0,0,3,1,14,cs9299945201020470655.png,11,4,77,3
2,9,0,1,2,1,0,1,6,1,1,1,8,3,14,cs9301344448206278689.png,6,4,77,3
1,9,2,4,1,0,1,0,12,0,0,0,5,1,14,cs9301358438950603883.png,11,3,73,3
1,9,2,4,0,1,0,2,6,2,0,1,5,3,1,cs9301669419845506818.png,11,4,101,6
0,9,2,4,1,0,1,2,13,1,1,1,8,5,4,cs9303354325920619365.png,11,2,76,9
1,9,1,2,0,1,0,2,1,3,0,0,8,1,2,cs9305433958696340696.png,11,5,8,0
2,9,0,3,0,1,1,1,6,0,0,0,5,4,14,cs9306237217887018223.png,11,3,44,6
1,9,2,0,2,0,1,2,5,1,0,2,3,1,14,cs9306286619320122309.png,11,2,97,0
1,9,0,0,1,1,1,0,2,2,0,1,8,5,14,cs9306561017137818239.png,11,2,32,4
2,9,1,3,2,0,0,1,7,0,0,1,8,2,0,cs9306673784366268550.png,11,6,73,9
0,9,1,2,1,0,0,1,1,3,0,2,10,0,1,cs9308516883052377096.png,11,6,62,4
1,9,0,3,0,1,1,2,1,2,0,0,5,5,14,cs9310389325057022452.png,11,1,14,6
1,9,0,2,0,0,1,1,6,1,0,2,10,5,14,cs9311472011524219096.png,1,4,36,7
0,9,0,2,0,0,0,1,13,2,1,2,1,0,2,cs9312094706725374542.png,11,3,25,3
1,9,2,0,1,0,1,1,2,3,1,1,10,1,14,cs9312424759312607986.png,11,4,65,6
0,9,1,3,0,0,1,2,3,0,1,2,10,1,4,cs9314613169568373303.png,11,3,33,0
2,9,1,4,2,1,0,1,6,0,0,0,10,2,14,cs9316091985132826519.png,11,3,92,7
2,9,2,3,0,1,0,2,13,1,0,0,5,6,5,cs9318498446218092831.png,11,6,77,3
0,9,2,4,2,1,1,1,10,2,1,1,1,6,14,cs9318672873502064800.png,11,6,17,6
0,9,1,0,2,1,0,0,8,1,1,1,1,5,11,cs9320710799141969224.png,11,5,1,9
2,9,2,3,2,1,1,0,9,2,1,0,1,0,14,cs9320803140990456760.png,11,1,64,0
1,9,1,0,2,0,1,2,7,1,0,0,3,0,14,cs932104722605157608.png,11,3,75,7
2,9,1,2,1,1,1,1,0,2,1,2,8,1,14,cs9322738279098549774.png,11,6,86,3
2,9,1,0,2,0,0,1,13,2,1,0,5,0,5,cs932289234067845716.png,11,5,88,0
2,9,0,2,0,1,1,1,0,2,1,2,5,6,6,cs9323171034966715051.png,11,3,6,9
2,9,0,0,1,1,1,1,1,2,0,1,10,6,6,cs9323883872269929264.png,11,1,50,6
2,9,1,1,0,0,0,1,13,1,1,0,3,2,14,cs9323965407790266953.png,11,2,7,4
2,9,0,4,0,0,1,1,10,0,1,2,10,0,14,cs9324517256642626048.png,11,4,11,6
1,9,1,3,1,1,1,1,3,3,1,0,3,1,14,cs9324565842473529294.png,11,4,41,3
0,9,2,2,2,0,0,0,8,1,0,0,3,3,4,cs9324643760298277791.png,11,2,54,4
2,9,2,4,1,0,1,0,4,3,0,2,5,6,4,cs9325067929435967070.png,11,4,19,6
2,9,1,0,0,1,0,2,8,0,1,0,8,1,14,cs9326366954025789529.png,11,2,46,4
1,9,2,3,0,1,0,2,2,2,1,0,3,6,14,cs9326872573511475245.png,11,1,54,4
2,9,1,0,1,1,0,1,2,0,0,0,5,2,14,cs9327923148565166055.png,11,4,11,0
2,9,2,4,1,0,1,1,2,1,0,2,1,2,14,cs9328266443443836030.png,11,6,77,6
1,9,0,0,1,1,0,2,9,2,0,2,1,0,14,cs9328985474953843020.png,11,2,101,0
2,9,2,2,1,0,0,2,5,2,1,0,5,6,0,cs9331505254978918024.png,11,4,58,4
0,9,0,0,2,0,0,0,13,1,1,2,1,5,14,cs9332102961751999188.png,11,0,33,7
0,9,2,4,1,1,1,1,0,3,1,0,3,5,3,cs9333165160880912290.png,11,1,9,0
2,9,2,0,1,0,1,0,6,2,1,2,5,6,14,cs93348765570719230.png,11,2,34,3
2,9,0,2,1,0,1,2,3,3,0,2,8,0,14,cs9335074637722227370.png,1,4,59,6
2,9,0,1,0,0,0,1,7,0,1,2,1,3,7,cs9335384149729546509.png,11,4,68,0
2,9,0,4,0,0,0,2,13,1,1,0,10,4,14,cs9335552622303938540.png,11,4,84,3
0,9,2,2,1,0,0,1,9,2,1,0,10,5,14,cs9335610012343560247.png,11,3,56,7
2,9,2,2,0,0,0,1,11,0,0,1,5,6,3,cs9337391796765613007.png,11,3,108,4
1,9,0,2,2,1,1,1,5,1,1,2,3,1,14,cs9337732352766331024.png,11,5,3,6
0,9,0,3,1,1,0,0,2,2,1,1,1,2,12,cs9338123748468460999.png,11,6,102,9
1,9,1,2,2,1,1,0,6,2,1,2,3,2,14,cs9338379573951616043.png,11,1,93,4
2,9,0,2,2,0,0,1,7,3,0,0,5,3,13,cs934002171740463271.png,11,4,36,4
0,9,2,3,0,0,0,2,11,2,1,2,5,3,6,cs9340175490473222987.png,11,3,3,9
1,9,1,3,2,1,1,1,1,2,1,2,5,6,1,cs9341046462380397205.png,11,4,70,6
1,9,2,2,1,1,1,2,4,3,0,1,10,3,14,cs9343740095033941606.png,11,1,55,3
1,9,0,2,2,0,0,0,5,1,1,1,8,0,14,cs9344016628844221059.png,11,2,107,7
2,9,1,0,0,1,1,0,8,0,1,1,3,3,14,cs9344044608894426342.png,11,5,69,4
1,9,0,2,1,1,1,0,13,1,1,2,8,1,7,cs9344542176203199065.png,11,4,12,4
2,9,0,3,2,0,1,0,2,1,0,2,1,4,2,cs9346458182419284111.png,11,6,76,7
1,9,0,2,2,0,0,1,13,2,0,2,5,4,1,cs934684472965373310.png,11,0,31,9
0,9,1,4,1,1,0,2,5,3,1,2,10,2,12,cs9348264270096790165.png,1,0,2,9
0,9,1,0,1,1,0,2,13,0,1,2,1,6,10,cs9351177380450736282.png,11,3,8,0
2,9,1,4,2,1,1,0,6,0,1,0,1,4,14,cs9351931656995998814.png,6,0,26,7
